patch_id,tile,lon,lat,dominant_class,complexity,entropy
1911,35MRT,810059.9999791873,-223540.0000302978,Cropland,complex,1.2407111407126736
1912,36MTD,879902.7512296877,-193458.61745336922,Cropland,complex,1.3347244938895213
1913,35MQT,804119.9999618995,-257140.0000075382,Cropland,complex,1.2542632090086572
1914,35MRU,859339.9999978954,-204160.00000391336,Cropland,complex,1.3655598593210747
1915,35MQT,804119.9999618995,-281780.0000075382,Cropland,complex,1.2881791516311119
1916,35MRU,814539.9999978954,-166080.00000391336,Cropland,complex,1.2073854268675297
1917,35MRT,803339.9999791873,-234740.0000302978,Cropland,complex,1.349719992321972
1918,35MQU,810839.9999682134,-186240.00004559453,Cropland,complex,1.2074263182992564
1919,36MTC,908593.0706216183,-215315.10640709675,Cropland,complex,1.2438686444571445
1920,35MRT,879499.9999791873,-207860.00003029776,Cropland,complex,1.2276404760731452
1921,35MRT,803339.9999791873,-290740.0000302978,Cropland,complex,1.2635018797383617
1922,36MTD,900062.7512296877,-204658.61745336922,Cropland,complex,1.2542780197682406
1923,35MQT,770519.9999618995,-263860.0000075382,Cropland,complex,1.236037806662638
1924,35MRT,859339.9999791873,-203380.00003029776,Cropland,complex,1.3042024723197136
1925,35MQU,804119.9999682134,-170560.00004559453,Cropland,complex,1.4349703447472808
1926,35MRU,812299.9999978954,-166080.00000391336,Cropland,complex,1.3129343834940168
1927,36MTC,915313.0706216183,-251155.10640709678,Cropland,complex,1.2902727450459577
1928,35MRT,803339.9999791873,-292980.0000302978,Cropland,complex,1.292261404830379
1929,35MQU,754839.9999682134,-195200.00004559453,Cropland,complex,1.2348516074108669
1930,35MRT,863819.9999791873,-252660.0000302978,Cropland,complex,1.4421132670796515
1931,35MRT,875019.9999791873,-212340.00003029776,Cropland,complex,1.2398790417993544
1932,36MTC,899633.0706216183,-206355.10640709675,Cropland,complex,1.2325245010616488
1933,35MRT,870539.9999791873,-205620.00003029776,Cropland,complex,1.2425720566263165
1934,35MQT,801879.9999618995,-290740.0000075382,Cropland,complex,1.2578055689257417
1935,35MRT,908619.9999791873,-214580.00003029776,Cropland,complex,1.2182098799609273
1936,35MQT,788439.9999618995,-299700.0000075382,Cropland,complex,1.2912396651616467
1937,35MRU,819019.9999978954,-170560.00000391336,Cropland,complex,1.201078029538369
1938,36MTD,882142.7512296877,-202418.61745336922,Cropland,complex,1.216802059579371
1939,35MQT,804119.9999618995,-236980.0000075382,Cropland,complex,1.2552787458654446
1940,35MRU,823499.9999978954,-175040.00000391336,Cropland,complex,1.3080532205785058
1941,36MTC,886193.0706216183,-257875.10640709678,Cropland,complex,1.3174741795406955
1942,35MRU,866059.9999978954,-201920.00000391336,Cropland,complex,1.2013271679018143
1943,36MTC,879473.0706216183,-208595.10640709675,Cropland,complex,1.2834406898268331
1944,35MRT,881739.9999791873,-212340.00003029776,Cropland,complex,1.208735231665142
1945,35MRU,805579.9999978954,-172800.00000391336,Cropland,complex,1.305811061580068
1946,35MRU,812299.9999978954,-208640.00000391336,Cropland,complex,1.246310509108289
1947,35MRU,890699.9999978954,-181760.00000391336,Cropland,complex,1.481036079267193
1948,35MRT,892939.9999791873,-210100.00003029776,Cropland,complex,1.3149094047312009
1949,35MQT,730199.9999618995,-268340.0000075382,Cropland,complex,1.3337222768944255
1950,35MQT,808599.9999618995,-225780.0000075382,Cropland,complex,1.2548837885523099
1951,35MRT,830219.9999791873,-210100.00003029776,Cropland,complex,1.2245101799639926
1952,35MRT,904139.9999791873,-210100.00003029776,Cropland,complex,1.3151313105445397
1953,35MQT,759319.9999618995,-216820.0000075382,Cropland,complex,1.405831453179461
1954,35MQT,801879.9999618995,-207860.0000075382,Cropland,complex,1.204663347596429
1955,35MRT,886219.9999791873,-250420.0000302978,Cropland,complex,1.2512762621809221
1956,36MTC,883953.0706216183,-201875.10640709675,Cropland,complex,1.2337375518834752
1957,35MRT,845899.9999791873,-201140.00003029776,Cropland,complex,1.3355273618954966
1958,35MRU,859339.9999978954,-172800.00000391336,Cropland,complex,1.257588009990963
1959,35MQU,754839.9999682134,-201920.00004559453,Cropland,complex,1.2087693366256496
1960,35MRT,850379.9999791873,-254900.0000302978,Cropland,complex,1.3835394473963436
1961,35MRU,888459.9999978954,-188480.00000391336,Cropland,complex,1.2455562435973255
1962,35MQT,732439.9999618995,-266100.0000075382,Cropland,complex,1.230942890163803
1963,35MRU,821259.9999978954,-161600.00000391336,Cropland,complex,1.2788834085849596
1964,35MRT,803339.9999791873,-275060.0000302978,Cropland,complex,1.2220751733968571
1965,35MRT,881739.9999791873,-201140.00003029776,Cropland,complex,1.465278867878065
1966,35MQT,810839.9999618995,-203380.0000075382,Cropland,complex,1.3199985989213332
1967,36MTD,877662.7512296877,-197938.61745336922,Cropland,complex,1.278693402513916
1968,35MQU,752599.9999682134,-181760.00004559453,Cropland,complex,1.243361930353823
1969,35MRU,816779.9999978954,-166080.00000391336,Cropland,complex,1.3465230808231927
1970,35MRT,910859.9999791873,-261620.0000302978,Cropland,complex,1.366369797824145
1971,35MQT,804119.9999618995,-219060.0000075382,Cropland,complex,1.339586201563367
1972,35MRU,877259.9999978954,-197440.00000391336,Cropland,complex,1.34936779415069
1973,35MQT,799639.9999618995,-297460.0000075382,Cropland,complex,1.2469878802112726
1974,35MQT,810839.9999618995,-225780.0000075382,Cropland,complex,1.3202205854177331
1975,35MRT,810059.9999791873,-205620.00003029776,Cropland,complex,1.3304080801405984
1976,35MRT,892939.9999791873,-254900.0000302978,Cropland,complex,1.309041683883588
1977,35MQT,799639.9999618995,-295220.0000075382,Cropland,complex,1.3293162944644794
1978,36MTC,877233.0706216183,-237715.10640709678,Cropland,complex,1.2588110879241723
1979,35MRT,877259.9999791873,-243700.0000302978,Cropland,complex,1.333213053988453
1980,36MTD,884382.7512296877,-121778.61745336924,Cropland,complex,1.255026767156233
1981,35MQT,804119.9999618995,-228020.0000075382,Cropland,complex,1.2580458558595982
1982,35MRT,801099.9999791873,-288500.0000302978,Cropland,complex,1.2262231756197883
1983,35MRT,803339.9999791873,-236980.0000302978,Cropland,complex,1.2405848890432636
1984,35MRT,823499.9999791873,-257140.0000302978,Cropland,complex,1.2063418797390626
1985,35MRU,859339.9999978954,-181760.00000391336,Cropland,complex,1.3126565381551585
1986,35MRU,812299.9999978954,-184000.00000391336,Cropland,complex,1.2045535735039095
1987,35MRU,854859.9999978954,-163840.00000391336,Cropland,complex,1.3048245380270371
1988,36MTC,892913.0706216183,-264595.1064070968,Cropland,complex,1.3054086493738999
1989,36MTC,877233.0706216183,-230995.10640709678,Cropland,complex,1.2110343813619209
1990,35MRT,899659.9999791873,-205620.00003029776,Cropland,complex,1.2408203020518835
1991,35MQT,806359.9999618995,-295220.0000075382,Cropland,complex,1.2713182824685525
1992,35MRU,814539.9999978954,-157120.00000391336,Cropland,complex,1.3476533517258333
1993,35MRT,807819.9999791873,-270580.0000302978,Cropland,complex,1.2448074224601937
1994,36MTC,895153.0706216183,-255635.10640709678,Cropland,complex,1.3063037217360487
1995,35MRT,807819.9999791873,-288500.0000302978,Cropland,complex,1.3428136329846017
1996,35MQT,806359.9999618995,-254900.0000075382,Cropland,complex,1.2009743768640628
1997,36MTC,895153.0706216183,-246675.10640709678,Cropland,complex,1.2322276367400398
1998,36MTC,879473.0706216183,-242195.10640709678,Cropland,complex,1.2805743127311298
1999,36MTD,877662.7512296877,-195698.61745336922,Cropland,complex,1.2919413900257974
2000,36MTC,888433.0706216183,-260115.10640709678,Cropland,complex,1.251544140499811
2001,36MTD,891102.7512296877,-182258.61745336922,Cropland,complex,1.4187996672086314
2002,35MRU,879499.9999978954,-152640.00000391336,Cropland,complex,1.3060215654346774
2003,35MRU,892939.9999978954,-208640.00000391336,Cropland,complex,1.2646924978860241
2004,35MRT,877259.9999791873,-241460.0000302978,Cropland,complex,1.2111807340710052
2005,35MRU,868299.9999978954,-184000.00000391336,Cropland,complex,1.3298957126108575
2006,35MRU,841419.9999978954,-154880.00000391336,Cropland,complex,1.2194665132789668
2007,35MRU,816779.9999978954,-184000.00000391336,Cropland,complex,1.2113797222029312
2008,35MQT,804119.9999618995,-306420.0000075382,Cropland,complex,1.26859703496174
2009,35MRS,805580.0000135569,-298920.0000393959,Cropland,complex,1.27093903046951
2010,35MRU,816779.9999978954,-161600.00000391336,Cropland,complex,1.3145847792455365
2011,35MRU,852619.9999978954,-157120.00000391336,Cropland,complex,1.2153826315438299
2012,35MRU,841419.9999978954,-172800.00000391336,Cropland,complex,1.218582468372926
2013,35MRT,888459.9999791873,-252660.0000302978,Cropland,complex,1.3149287347270109
2014,35MQU,754839.9999682134,-199680.00004559453,Cropland,complex,1.2612570512971986
2015,35MRU,859339.9999978954,-179520.00000391336,Cropland,complex,1.3322148249398555
2016,35MRT,807819.9999791873,-198900.00003029776,Cropland,complex,1.2227310944233012
2017,35MRT,883979.9999791873,-212340.00003029776,Cropland,complex,1.215247139978489
2018,35MRU,821259.9999978954,-184000.00000391336,Cropland,complex,1.209210110619885
2019,35MQU,797399.9999682134,-170560.00004559453,Cropland,complex,1.261437282782267
2020,35MRT,890699.9999791873,-254900.0000302978,Cropland,complex,1.34944901208178
2021,35MQT,808599.9999618995,-281780.0000075382,Cropland,complex,1.419504812711032
2022,35MRT,803339.9999791873,-277300.0000302978,Cropland,complex,1.223037362182317
2023,35MRU,852619.9999978954,-197440.00000391336,Cropland,complex,1.2889653345054584
2024,35MRT,834699.9999791873,-225780.0000302978,Cropland,complex,1.2010816682092895
2025,35MRT,807819.9999791873,-210100.00003029776,Cropland,complex,1.2147488757932177
2026,35MQT,804119.9999618995,-279540.0000075382,Cropland,complex,1.2297721596678621
2027,35MQT,804119.9999618995,-234740.0000075382,Cropland,complex,1.3622660594639393
2028,35MRU,850379.9999978954,-150400.00000391336,Cropland,complex,1.2716583181591552
2029,35MRT,807819.9999791873,-268340.0000302978,Cropland,complex,1.2390656280749337
2030,36MTC,881713.0706216183,-201875.10640709675,Cropland,complex,1.4384912286027165
2031,35MRU,836939.9999978954,-159360.00000391336,Cropland,complex,1.3437248243650834
2032,35MRU,812299.9999978954,-204160.00000391336,Cropland,complex,1.265424163102663
2033,35MQT,806359.9999618995,-277300.0000075382,Cropland,complex,1.2164266033722109
2034,36MTD,893342.7512296877,-200178.61745336922,Cropland,complex,1.2935131930128139
2035,35MRT,866059.9999791873,-201140.00003029776,Cropland,complex,1.2040421472636051
2036,36MTC,917553.0706216183,-257875.10640709678,Cropland,complex,1.2401139201290017
2037,36MTD,868702.7512296876,-184498.61745336922,Cropland,complex,1.2733151694362577
2038,35MQT,801879.9999618995,-277300.0000075382,Cropland,complex,1.2503250390584302
2039,35MRU,877259.9999978954,-192960.00000391336,Cropland,complex,1.3918616427119748
2040,35MRU,830219.9999978954,-186240.00000391336,Cropland,complex,1.3275914083157891
2041,35MQT,808599.9999618995,-292980.0000075382,Cropland,complex,1.3543317076129637
2042,36MTD,875422.7512296876,-195698.61745336922,Cropland,complex,1.2718675794722867
2043,35MQT,739159.9999618995,-257140.0000075382,Cropland,complex,1.2166713827145652
2044,35MQU,806359.9999682134,-197440.00004559453,Cropland,complex,1.2405478254864342
2045,35MQT,763799.9999618995,-228020.0000075382,Cropland,complex,1.3998709679839052
2046,35MRT,866059.9999791873,-236980.0000302978,Cropland,complex,1.2078951284200252
2047,35MQT,790679.9999618995,-245940.0000075382,Cropland,complex,1.2361134713729678
2048,35MRT,816779.9999791873,-205620.00003029776,Cropland,complex,1.2141587859087133
2049,35MRT,801099.9999791873,-277300.0000302978,Cropland,complex,1.2953784555940056
2050,35MRU,890699.9999978954,-177280.00000391336,Cropland,complex,1.3277477072821167
2051,35MQU,792919.9999682134,-186240.00004559453,Cropland,complex,1.223069651141643
2052,35MQS,804119.9999815882,-312360.00004478084,Cropland,complex,1.2398762626445812
2053,35MQT,725719.9999618995,-275060.0000075382,Cropland,complex,1.2008725308986472
2054,35MQT,716759.9999618995,-292980.0000075382,Cropland,complex,1.337111268739501
2055,35MQU,806359.9999682134,-172800.00004559453,Cropland,complex,1.3482336015374115
2056,35MQT,810839.9999618995,-232500.0000075382,Cropland,complex,1.285261894205932
2057,36MTC,879473.0706216183,-224275.10640709678,Cropland,complex,1.2082010739669498
2058,35MRU,843659.9999978954,-161600.00000391336,Cropland,complex,1.3536467709343123
2059,35MRT,807819.9999791873,-277300.0000302978,Cropland,complex,1.2013133521365353
2060,36MTC,897393.0706216183,-253395.10640709678,Cropland,complex,1.2232270234781328
2061,35MQT,797399.9999618995,-205620.0000075382,Cropland,complex,1.2433490077004274
2062,35MQT,752599.9999618995,-241460.0000075382,Cropland,complex,1.4531465092648501
2063,35MRT,812299.9999791873,-207860.00003029776,Cropland,complex,1.301750469400605
2064,35MRU,879499.9999978954,-208640.00000391336,Cropland,complex,1.2833395093319004
2065,35MRU,814539.9999978954,-206400.00000391336,Cropland,complex,1.281850482945496
2066,35MRU,886219.9999978954,-204160.00000391336,Cropland,complex,1.2748875077375563
2067,35MRS,803340.0000135569,-303400.0000393959,Cropland,complex,1.2325311418870535
2068,36MTD,879902.7512296877,-139698.61745336925,Cropland,complex,1.26547606302939
2069,35MQT,734679.9999618995,-261620.0000075382,Cropland,complex,1.2721605095490158
2070,36MTC,919793.0706216183,-230995.10640709678,Cropland,complex,1.3271871999195293
2071,35MRU,897419.9999978954,-197440.00000391336,Cropland,complex,1.2438336226551998
2072,35MRT,803339.9999791873,-225780.0000302978,Cropland,complex,1.247501227615697
2073,35MRU,836939.9999978954,-166080.00000391336,Cropland,complex,1.2830946148305271
2074,35MRT,863819.9999791873,-203380.00003029776,Cropland,complex,1.2287593460774704
2075,35MRU,816779.9999978954,-170560.00000391336,Cropland,complex,1.3266790372816444
2076,35MRU,841419.9999978954,-166080.00000391336,Cropland,complex,1.3112071409131056
2077,35MRT,832459.9999791873,-259380.0000302978,Cropland,complex,1.3187355734824877
2078,36MTC,890673.0706216183,-255635.10640709678,Cropland,complex,1.3502305816107967
2079,35MQS,783959.9999815882,-298920.00004478084,Cropland,complex,1.2337456716231237
2080,35MRT,832459.9999791873,-201140.00003029776,Cropland,complex,1.2318922154866376
2081,36MTD,868702.7512296876,-173298.61745336925,Cropland,complex,1.271823773424363
2082,35MQT,799639.9999618995,-223540.0000075382,Cropland,complex,1.2802203136631656
2083,35MRT,807819.9999791873,-257140.0000302978,Cropland,complex,1.2585075587702206
2084,36MTC,908593.0706216183,-253395.10640709678,Cropland,complex,1.249761604533333
2085,35MRT,805579.9999791873,-272820.0000302978,Cropland,complex,1.259690604171835
2086,36MTC,899633.0706216183,-217555.10640709675,Cropland,complex,1.3261001006103819
2087,35MQU,806359.9999682134,-157120.00004559453,Cropland,complex,1.26644148894391
2088,35MQT,799639.9999618995,-277300.0000075382,Cropland,complex,1.2016409061247382
2089,35MRT,877259.9999791873,-248180.0000302978,Cropland,complex,1.3385289307798185
2090,35MRT,805579.9999791873,-228020.0000302978,Cropland,complex,1.3322477541285822
2091,35MQT,759319.9999618995,-212340.0000075382,Cropland,complex,1.2229423883685577
2092,35MRU,848139.9999978954,-190720.00000391336,Cropland,complex,1.214630252936061
2093,35MQT,745879.9999618995,-288500.0000075382,Cropland,complex,1.262827880535542
2094,35MQT,723479.9999618995,-288500.0000075382,Cropland,complex,1.2123924271919797
2095,35MRU,854859.9999978954,-150400.00000391336,Cropland,complex,1.2219700155820052
2096,35MRT,850379.9999791873,-201140.00003029776,Cropland,complex,1.2402955092471908
2097,35MRT,897419.9999791873,-205620.00003029776,Cropland,complex,1.2361742009088332
2098,35MRT,803339.9999791873,-259380.0000302978,Cropland,complex,1.3587782759766278
2099,35MQT,808599.9999618995,-290740.0000075382,Cropland,complex,1.3288361220700156
2100,35MQT,714519.9999618995,-266100.0000075382,Cropland,complex,1.3393299111466217
2101,36MTD,893342.7512296877,-209138.61745336922,Cropland,complex,1.2484664455177201
2102,35MRT,807819.9999791873,-225780.0000302978,Cropland,complex,1.2605591332804353
2103,35MRT,839179.9999791873,-203380.00003029776,Cropland,complex,1.2536349638201407
2104,35MRU,827979.9999978954,-186240.00000391336,Cropland,complex,1.2522037862620912
2105,35MRT,872779.9999791873,-248180.0000302978,Cropland,complex,1.2552651136989281
2106,35MRU,857099.9999978954,-201920.00000391336,Cropland,complex,1.3003242837100646
2107,35MQU,795159.9999682134,-170560.00004559453,Cropland,complex,1.256580370841745
2108,35MRU,834699.9999978954,-159360.00000391336,Cropland,complex,1.2407961432625587
2109,36MTC,904113.0706216183,-208595.10640709675,Cropland,complex,1.2035551252345056
2110,35MQT,808599.9999618995,-228020.0000075382,Cropland,complex,1.303800715737871
2111,35MQT,761559.9999618995,-221300.0000075382,Cropland,complex,1.3703472960509453
2112,35MQT,808599.9999618995,-284020.0000075382,Cropland,complex,1.23646627186411
2113,35MQT,806359.9999618995,-270580.0000075382,Cropland,complex,1.2186372687271227
2114,36MTD,888862.7512296877,-206898.61745336922,Cropland,complex,1.4092259664203899
2115,35MQS,788439.9999815882,-298920.00004478084,Cropland,complex,1.3085697750692382
2116,35MRT,895179.9999791873,-203380.00003029776,Cropland,complex,1.2653650401778032
2117,35MRU,810059.9999978954,-204160.00000391336,Cropland,complex,1.239984288195935
2118,35MQT,763799.9999618995,-230260.0000075382,Cropland,complex,1.3590148481282154
2119,35MRT,881739.9999791873,-230260.0000302978,Cropland,complex,1.3993027377500873
2120,35MQS,804119.9999815882,-298920.00004478084,Cropland,complex,1.2157261401548047
2121,35MQU,779479.9999682134,-181760.00004559453,Cropland,complex,1.378954918700413
2122,35MQT,732439.9999618995,-261620.0000075382,Cropland,complex,1.2258073638123936
2123,35MRU,827979.9999978954,-184000.00000391336,Cropland,complex,1.2508959767211834
2124,35MRT,801099.9999791873,-228020.0000302978,Cropland,complex,1.2446139951883375
2125,36MTC,883953.0706216183,-255635.10640709678,Cropland,complex,1.2853352358215626
2126,35MRT,807819.9999791873,-295220.0000302978,Cropland,complex,1.2601501097033865
2127,35MRU,850379.9999978954,-154880.00000391336,Cropland,complex,1.277847076802197
2128,35MRT,861579.9999791873,-201140.00003029776,Cropland,complex,1.2330942102609952
2129,36MTC,919793.0706216183,-262355.1064070968,Cropland,complex,1.3458901805903554
2130,36MTC,915313.0706216183,-244435.10640709678,Cropland,complex,1.263391908314294
2131,35MRU,801099.9999978954,-172800.00000391336,Cropland,complex,1.2411146357018015
2132,35MRT,810059.9999791873,-225780.0000302978,Cropland,complex,1.328574475407027
2133,35MRT,803339.9999791873,-223540.0000302978,Cropland,complex,1.2286810483990454
2134,35MRT,805579.9999791873,-279540.0000302978,Cropland,complex,1.258094322768609
2135,35MRT,877259.9999791873,-236980.0000302978,Cropland,complex,1.269766746920291
2136,36MTD,877662.7512296877,-206898.61745336922,Cropland,complex,1.2445570725857624
2137,35MRT,827979.9999791873,-207860.00003029776,Cropland,complex,1.2616807376665136
2138,36MTD,893342.7512296877,-191218.61745336922,Cropland,complex,1.4808742188324888
2139,36MTC,874993.0706216183,-210835.10640709675,Cropland,complex,1.2410465711103735
2140,35MRU,892939.9999978954,-192960.00000391336,Cropland,complex,1.222384122996245
2141,36MTD,900062.7512296877,-209138.61745336922,Cropland,complex,1.2056769577363475
2142,35MRT,881739.9999791873,-210100.00003029776,Cropland,complex,1.2495099079670193
2143,35MRU,812299.9999978954,-152640.00000391336,Cropland,complex,1.2270743376922502
2144,35MRT,852619.9999791873,-198900.00003029776,Cropland,complex,1.2431684439790656
2145,35MRU,883979.9999978954,-206400.00000391336,Cropland,complex,1.2681328328567754
2146,35MRT,803339.9999791873,-257140.0000302978,Cropland,complex,1.2701163496642525
2147,35MQU,792919.9999682134,-179520.00004559453,Cropland,complex,1.2417824577701988
2148,35MQT,736919.9999618995,-259380.0000075382,Cropland,complex,1.2826589206025958
2149,35MRT,807819.9999791873,-292980.0000302978,Cropland,complex,1.281544351568159
2150,35MRU,845899.9999978954,-201920.00000391336,Cropland,complex,1.309645651184367
2151,35MRT,801099.9999791873,-210100.00003029776,Cropland,complex,1.2211576061044258
2152,36MTC,883953.0706216183,-228755.10640709678,Cropland,complex,1.2907279592850203
2153,35MRT,886219.9999791873,-254900.0000302978,Cropland,complex,1.204623036665463
2154,35MRT,836939.9999791873,-230260.0000302978,Cropland,complex,1.211977499234078
2155,35MQT,801879.9999618995,-281780.0000075382,Cropland,complex,1.2874349402938239
2156,35MQT,752599.9999618995,-234740.0000075382,Cropland,complex,1.2656105681453242
2157,35MRU,832459.9999978954,-175040.00000391336,Cropland,complex,1.2354648584638253
2158,35MPT,710879.9999501455,-290739.9999929683,Cropland,complex,1.2118940421436735
2159,36MTC,926513.0706216183,-244435.10640709678,Cropland,complex,1.2045665196131488
2160,35MRU,816779.9999978954,-168320.00000391336,Cropland,complex,1.2975404047156878
2161,35MQT,745879.9999618995,-248180.0000075382,Cropland,complex,1.221506564864161
2162,35MRU,857099.9999978954,-184000.00000391336,Cropland,complex,1.2311964685328107
2163,35MQT,790679.9999618995,-290740.0000075382,Cropland,complex,1.241949441307431
2164,35MRT,803339.9999791873,-228020.0000302978,Cropland,complex,1.2056434464923964
2165,35MQT,725719.9999618995,-281780.0000075382,Cropland,complex,1.283738180622482
2166,35MRU,866059.9999978954,-208640.00000391336,Cropland,complex,1.2248686622913436
2167,35MRT,848139.9999791873,-203380.00003029776,Cropland,complex,1.2130765387672169
2168,35MRU,861579.9999978954,-192960.00000391336,Cropland,complex,1.2522928636604478
2169,35MRU,892939.9999978954,-199680.00000391336,Cropland,complex,1.2353069512606654
2170,35MRU,879499.9999978954,-150400.00000391336,Cropland,complex,1.2158732268830612
2171,35MRU,821259.9999978954,-181760.00000391336,Cropland,complex,1.2255385174301332
2172,35MQT,795159.9999618995,-288500.0000075382,Cropland,complex,1.29992338111352
2173,35MRU,803339.9999978954,-170560.00000391336,Cropland,complex,1.2706547585582408
2174,36MTD,884382.7512296877,-202418.61745336922,Cropland,complex,1.3354477776611131
2175,35MQT,752599.9999618995,-236980.0000075382,Cropland,complex,1.3751735840637955
2176,35MRU,810059.9999978954,-152640.00000391336,Cropland,complex,1.4355209838771552
2177,35MRT,812299.9999791873,-203380.00003029776,Cropland,complex,1.3126820411346585
2178,35MQS,804119.9999815882,-301160.00004478084,Cropland,complex,1.2263643098095498
2179,35MRT,888459.9999791873,-205620.00003029776,Cropland,complex,1.3192115895081433
2180,35MRU,832459.9999978954,-184000.00000391336,Cropland,complex,1.2720727764628137
2181,35MRT,859339.9999791873,-223540.0000302978,Cropland,complex,1.2142425635496572
2182,35MQU,801879.9999682134,-168320.00004559453,Cropland,complex,1.4393355134045336
2183,36MTD,895582.7512296877,-146418.61745336925,Cropland,complex,1.4131091290023141
2184,36MTC,890673.0706216183,-264595.1064070968,Cropland,complex,1.3210216725315622
2185,36MTD,888862.7512296877,-188978.61745336922,Cropland,complex,1.3025149228882476
2186,36MTC,915313.0706216183,-257875.10640709678,Cropland,complex,1.221387065687237
2187,35MRT,819019.9999791873,-214580.00003029776,Cropland,complex,1.2068329011060859
2188,35MRT,801099.9999791873,-223540.0000302978,Cropland,complex,1.2277086057506275
2189,36MTC,883953.0706216183,-230995.10640709678,Cropland,complex,1.4439540531115052
2190,36MTC,917553.0706216183,-253395.10640709678,Cropland,complex,1.278214785105778
2191,35MQT,759319.9999618995,-230260.0000075382,Cropland,complex,1.2531175794215645
2192,36MTC,883953.0706216183,-251155.10640709678,Cropland,complex,1.2151997051739818
2193,35MRT,830219.9999791873,-212340.00003029776,Cropland,complex,1.3024040075292074
2194,35MQT,714519.9999618995,-292980.0000075382,Cropland,complex,1.2888799322109976
2195,35MRT,888459.9999791873,-254900.0000302978,Cropland,complex,1.2490961196882733
2196,36MTC,868273.0706216183,-210835.10640709675,Cropland,complex,1.2092962377285874
2197,35MQU,792919.9999682134,-184000.00004559453,Cropland,complex,1.2003904511954995
2198,35MRT,861579.9999791873,-248180.0000302978,Cropland,complex,1.2011297653254194
2199,35MRT,803339.9999791873,-306420.0000302978,Cropland,complex,1.2381632162835448
2200,35MRU,832459.9999978954,-206400.00000391336,Cropland,complex,1.2188710720997884
2201,35MRU,854859.9999978954,-199680.00000391336,Cropland,complex,1.3476299046701425
2202,36MTC,895153.0706216183,-257875.10640709678,Cropland,complex,1.215045474937648
2203,35MRU,810059.9999978954,-206400.00000391336,Cropland,complex,1.3309423935951288
2204,35MRT,886219.9999791873,-257140.0000302978,Cropland,complex,1.333137597409925
2205,35MQT,806359.9999618995,-228020.0000075382,Cropland,complex,1.3177771915878476
2206,35MQT,799639.9999618995,-270580.0000075382,Cropland,complex,1.245692676833757
2207,35MRU,825739.9999978954,-206400.00000391336,Cropland,complex,1.2348313331478864
2208,35MQT,792919.9999618995,-288500.0000075382,Cropland,complex,1.2475689829177465
2209,35MRU,904139.9999978954,-208640.00000391336,Cropland,complex,1.207630343129459
2210,35MRT,899659.9999791873,-257140.0000302978,Cropland,complex,1.23024467616079
2211,35MRT,805579.9999791873,-254900.0000302978,Cropland,complex,1.2277480499650233
2212,36MTC,879473.0706216183,-248915.10640709678,Cropland,complex,1.2746474747690075
2213,35MQT,804119.9999618995,-232500.0000075382,Cropland,complex,1.3528770025455905
2214,35MQT,712279.9999618995,-288500.0000075382,Cropland,complex,1.3298708264183003
2215,35MQT,786199.9999618995,-286260.0000075382,Cropland,complex,1.2534345094621837
2216,35MQT,801879.9999618995,-279540.0000075382,Cropland,complex,1.225938283627777
2217,35MRT,854859.9999791873,-201140.00003029776,Cropland,complex,1.2472388710135702
2218,35MRU,877259.9999978954,-195200.00000391336,Cropland,complex,1.264582453190547
2219,35MQT,801879.9999618995,-292980.0000075382,Cropland,complex,1.224992294323935
2220,35MQT,741399.9999618995,-281780.0000075382,Forest,homogeneous,0.3418803970837236
2221,35MQS,763799.9999815882,-314600.00004478084,Forest,homogeneous,0.006276107215639797
2222,35MQT,766039.9999618995,-277300.0000075382,Forest,homogeneous,0.41622958690275935
2223,35MQU,774999.9999682134,-168320.00004559453,Forest,homogeneous,1.7642181664297867e-05
2224,35MQU,768279.9999682134,-166080.00004559453,Forest,homogeneous,0.0032318635373619915
2225,35MRU,906379.9999978954,-175040.00000391336,Forest,homogeneous,0.47915087096999043
2226,36MTD,915742.7512296877,-204658.61745336922,Forest,homogeneous,0.03425623683216559
2227,35MQT,763799.9999618995,-261620.0000075382,Forest,homogeneous,0.3744190787761411
2228,35MQS,766039.9999815882,-303400.00004478084,Forest,homogeneous,0.04098513457589567
2229,35MRT,910859.9999791873,-207860.00003029776,Forest,homogeneous,0.43815775746532565
2230,35MQT,752599.9999618995,-266100.0000075382,Forest,homogeneous,0.03107323460565088
2231,36MTD,902302.7512296877,-177778.61745336922,Forest,homogeneous,0.24479016853045119
2232,35MQU,777239.9999682134,-159360.00004559453,Forest,homogeneous,7.223930169052946e-07
2233,35MRU,906379.9999978954,-186240.00000391336,Forest,homogeneous,0.12952129591500539
2234,35MQU,777239.9999682134,-161600.00004559453,Forest,homogeneous,0.09082500699287725
2235,36MTD,913502.7512296877,-188978.61745336922,Forest,homogeneous,0.4613852612177702
2236,36MTC,910833.0706216183,-210835.10640709675,Forest,homogeneous,0.37281949700020944
2237,35MQT,730199.9999618995,-272820.0000075382,Forest,homogeneous,0.08358012254333039
2238,35MRU,892939.9999978954,-166080.00000391336,Forest,homogeneous,0.2568890466551067
2239,35MQU,797399.9999682134,-154880.00004559453,Forest,homogeneous,0.24953614783552264
2240,35MQU,799639.9999682134,-154880.00004559453,Forest,homogeneous,0.34772654214657683
2241,35MQT,734679.9999618995,-270580.0000075382,Forest,homogeneous,0.49865623945054793
2242,36MTD,915742.7512296877,-197938.61745336922,Forest,homogeneous,0.08505753288729405
2243,35MQT,745879.9999618995,-286260.0000075382,Forest,homogeneous,0.46064139704918083
